,Weight,Elevators,theta,rou,result
4994,57,14,41,110,15.3
17456,3,50,38,90,31.2
14412,78,40,38,95,35.0
16817,12,48,41,115,16.4
20319,3,58,41,90,15.2
20102,75,56,38,90,43.8
22611,24,64,41,105,7.5
13415,36,38,41,110,15.3
17189,66,48,41,85,45.0
6140,18,18,38,100,11.9
25195,85,13,48,85,33.8
428,0,25,38,100,47.0
19697,18,56,35,95,40.4
20109,75,56,41,90,45.3
6685,96,18,38,95,9.0
18104,96,50,35,110,8.0
15992,99,44,41,85,40.8
28395,55,52,48,65,41.0
13570,60,38,35,115,7.4
12621,27,36,35,95,42.4
21991,39,62,38,85,41.3
12963,75,36,38,90,31.4
6801,9,20,41,115,16.4
11794,9,34,41,90,46.9
19310,63,54,41,85,44.9
15326,3,44,41,115,16.4
12214,69,34,41,90,39.8
15735,63,44,38,95,42.6
1461,15,30,55,60,41.3
23753,87,66,35,110,44.3
7931,69,22,41,95,20.3
12646,30,36,35,115,9.7
15443,21,44,38,105,47.0
12968,75,36,38,115,10.0
19935,51,56,38,95,45.2
27897,55,46,52,65,41.8
18978,15,54,41,105,7.5
13868,0,40,38,105,42.1
11660,93,32,38,85,19.5
20678,54,58,41,100,45.2
27826,25,46,52,70,34.7
26604,40,31,52,80,0.4
21059,6,60,41,115,16.4
12805,51,36,41,105,45.7
23996,58,68,41,100,42.7
13567,60,38,35,100,9.7
23243,12,66,41,115,16.4
7371,93,20,35,95,6.6
11639,90,32,38,85,20.8
15354,9,44,35,115,6.4
9717,18,28,41,100,47.3
18387,33,52,41,90,43.6
20611,45,58,38,115,7.2
19145,39,54,41,100,45.0
15224,93,42,35,95,9.5
26735,95,31,52,75,46.1
18827,96,52,41,85,43.5
6296,39,18,41,110,15.3
29406,55,64,48,80,37.8
28087,30,49,48,85,40.2
26365,45,28,52,85,1.3
7188,66,20,38,90,11.4
16053,6,46,38,110,6.8
16965,36,48,35,85,43.6
15922,90,44,38,85,36.9
12894,66,36,35,95,9.5
20966,96,58,38,105,44.2
7155,60,20,41,100,16.0
16263,36,46,38,110,48.0
24716,100,71,35,95,42.2
546,65,75,43,100,40.5
533,65,80,40,100,40.0
16093,12,46,38,100,43.2
6818,12,20,41,95,41.1
6506,69,18,41,110,10.7
16543,75,46,41,110,46.3
9962,54,28,38,100,13.8
12588,21,36,38,105,47.9
26974,90,34,52,70,45.8
25231,100,13,48,85,32.7
23395,36,66,35,105,41.5
29078,20,61,52,90,15.7
9145,39,26,38,110,10.5
2133,66,40,43,105,46.7
14897,45,42,38,105,46.2
13284,18,38,41,85,46.0
22851,60,64,35,115,46.0
4782,27,14,41,100,15.4
20654,51,58,41,85,43.1
9767,27,28,35,105,8.5
11893,24,34,38,95,45.4
26386,55,28,52,70,46.5
23027,84,64,41,85,44.1
9268,57,26,38,95,13.5
23536,54,66,41,110,15.3
15699,57,44,41,90,45.7
2607,36,27,43,100,44.8
14859,39,42,41,90,46.5
6581,81,18,38,100,8.5
24338,46,71,35,95,41.0
1087,50,45,45,95,47.5
25618,50,19,52,70,45.4
15389,12,44,41,115,16.4
19129,39,54,35,90,44.2
24963,95,10,48,65,34.6
25260,5,16,52,80,0.4
22669,33,64,38,115,7.2
7854,60,22,35,95,7.3
13064,90,36,35,105,7.0
234,95,55,35,120,7.6
24520,70,71,41,95,42.9
23003,81,64,38,105,45.7
18007,81,50,38,115,43.8
19029,24,54,35,115,44.5
11042,3,32,41,110,15.3
15897,87,44,35,100,9.0
21520,72,60,41,110,47.1
14597,3,42,35,110,44.3
1256,40,30,40,110,41.5
13657,72,38,38,95,34.8
21147,21,60,35,100,39.1
1559,95,49,43,110,46.7
18694,78,52,38,85,42.3
26856,40,34,52,80,0.4
11350,48,32,38,110,34.2
24713,97,71,41,115,46.6
15120,78,42,35,100,9.0
18682,75,52,41,95,45.8
3160,0,10,38,110,6.8
5971,96,16,38,95,8.3
12808,54,36,35,85,29.3
14257,57,40,35,90,33.5
7636,27,22,41,90,38.6
27787,10,46,48,85,3.4
12514,12,36,35,85,44.6
24625,85,71,41,95,44.3
12812,54,36,35,105,8.5
6097,12,18,38,95,19.2
2401,52,53,43,100,46.6
16968,36,48,35,100,45.7
20608,45,58,38,100,44.6
5460,24,16,35,95,7.3
3125,14,46,43,95,40.2
9068,27,26,41,110,15.3
4201,48,12,35,100,6.0
11191,27,32,35,85,37.7
15826,75,44,41,95,44.4
24228,91,68,41,105,45.9
9335,66,26,38,115,8.4
20943,93,58,38,95,43.4
21265,36,60,41,95,40.8
15609,45,44,38,95,45.5
25236,100,13,52,80,40.2
3042,18,29,43,95,48.2
7171,63,20,38,110,7.4
27165,65,37,52,65,44.9
12630,27,36,38,105,47.1
27453,80,40,52,65,44.6
7945,72,22,38,95,10.4
27153,60,37,52,65,44.9
6008,0,18,35,105,7.7
23725,81,66,41,110,46.5
2262,55,39,43,105,47.6
4002,18,12,41,85,23.7
17017,42,48,38,100,46.4
7889,63,22,41,95,22.1
13854,99,38,41,100,35.9
21810,12,62,41,90,21.9
26439,80,28,48,65,43.1
11219,30,32,38,85,42.0
18081,93,50,35,100,9.7
13525,54,38,35,100,10.4
13150,0,38,35,115,6.4
4504,90,12,38,110,6.5
4178,45,12,35,90,7.1
5981,96,16,41,110,9.2
18429,39,52,41,90,44.5
23121,99,64,35,100,41.0
14993,60,42,35,95,34.8
14611,3,42,41,110,15.3
16144,18,46,41,110,15.3
23201,6,66,41,115,16.4
28771,0,58,48,85,3.4
11732,0,34,41,95,45.5
27901,55,46,52,85,1.3
22361,90,62,41,115,47.5
13770,87,38,41,100,39.1
1014,90,55,45,105,47.7
24242,94,68,38,105,45.3
10578,39,30,41,100,43.6
3230,9,10,41,110,15.3
21843,18,62,35,115,34.6
3298,21,10,35,100,6.0
13025,84,36,38,85,29.5
2737,30,53,43,100,42.2
28117,40,49,52,85,1.3
19036,24,54,38,115,7.2
12191,66,34,38,115,10.0
12048,45,34,41,100,45.2
15652,51,44,38,100,45.3
3349,27,10,38,110,7.3
5785,69,16,38,110,7.4
10717,60,30,38,95,20.6
9240,54,26,35,95,8.0
13530,54,38,38,90,40.6
6892,24,20,35,115,5.7
26062,25,25,52,70,47.1
4669,12,14,38,95,11.6
15566,39,44,38,90,45.3
8399,36,24,35,90,9.2
11403,57,32,35,95,8.8
11160,21,32,38,105,46.5
9577,0,28,35,100,46.3
19162,42,54,38,115,7.2
24838,40,10,52,70,41.7
1048,75,35,45,100,45.2
25066,30,13,52,70,44.4
4523,93,12,38,100,7.7
24812,30,10,48,90,14.8
26258,0,28,52,90,15.7
25114,50,13,52,70,43.0
27496,100,40,48,70,44.3
4918,48,14,35,115,5.6
23902,46,68,38,85,40.1
22888,66,64,35,90,43.3
16473,66,46,38,110,44.5
16803,12,48,35,115,6.4
14040,24,40,41,90,46.6
758,100,45,50,90,47.5
22346,90,62,35,110,43.1
22015,42,62,38,100,42.9
14667,12,42,38,110,6.8
4862,39,14,38,115,7.2
20804,72,58,41,100,46.4
14652,9,42,41,105,7.5
8185,3,24,41,105,7.5
18191,6,52,38,90,32.2
17334,87,48,38,110,40.8
17259,78,48,35,85,35.4
7298,81,20,38,115,6.7
21577,81,60,38,115,46.7
21369,51,60,41,90,43.4
22732,42,64,38,115,7.2
29134,45,61,52,70,30.6
21803,12,62,38,90,26.5
5549,36,16,38,85,13.4
20982,99,58,35,115,8.3
1917,81,60,43,105,46.9
27528,5,43,52,80,0.4
5915,87,16,41,95,13.3
1507,0,20,55,45,39.7
24086,73,68,35,95,43.6
13225,9,38,41,105,7.5
17434,0,50,38,85,26.8
6182,24,18,38,100,10.6
2479,44,38,43,100,47.9
2350,54,40,43,100,47.5
13406,36,38,38,100,45.4
23563,60,66,35,105,44.7
3817,93,10,41,105,9.0
5093,72,14,38,115,6.7
21172,24,60,38,85,37.8
10146,81,28,35,110,6.4
3588,60,10,41,115,16.4
14433,81,40,38,95,33.8
2143,66,42,43,105,47.3
15871,81,44,41,110,44.6
15813,75,44,35,100,9.7
1472,10,40,55,60,15.8
27630,50,43,48,80,45.7
16464,66,46,35,100,37.4
22989,78,64,41,105,46.3
4620,6,14,35,95,7.3
4524,93,12,38,105,7.2
14551,99,40,35,90,9.2
13913,6,40,41,85,42.2
5800,72,16,35,115,4.8
2741,38,53,43,100,44.4
12055,48,34,35,100,9.7
22477,6,64,38,100,17.0
22196,69,62,35,95,43.6
18317,24,52,38,90,42.8
11571,81,32,35,95,8.1
13351,27,38,41,105,7.5
21392,54,60,41,100,44.8
10800,72,30,38,90,18.9
26593,35,31,52,85,1.3
24756,5,10,52,80,0.4
24374,49,71,41,100,38.9
27538,10,43,52,70,27.0
28868,40,58,48,90,14.8
253,60,45,40,90,45.0
23120,99,64,35,95,40.7
25153,65,13,52,85,1.3
21923,30,62,35,95,41.2
9678,12,28,41,115,16.4
15995,99,44,41,100,41.1
8798,93,24,35,90,7.1
20417,18,58,38,90,35.3
26348,40,28,48,90,14.8
23503,51,66,38,85,41.7
9013,21,26,35,115,7.4
25089,40,13,52,65,43.4
21850,18,62,38,115,7.2
3454,42,10,38,110,6.5
1459,15,20,55,60,46.2
20214,90,56,41,90,44.9
8501,48,24,41,110,15.3
17611,24,50,41,95,43.0
27039,15,37,48,65,40.9
27326,25,40,52,90,15.7
16437,60,46,41,105,47.3
22230,72,62,41,90,44.6
6488,69,18,35,90,7.1
4571,99,12,41,95,11.3
14503,90,40,41,95,39.9
6141,18,18,38,105,10.2
14630,6,42,41,100,41.3
17047,45,48,41,110,15.3
6763,6,20,35,100,9.0
25978,95,22,52,70,43.7
3671,72,10,41,110,9.1
7481,6,22,38,85,40.7
26916,65,34,52,80,47.6
15821,75,44,38,105,40.6
4536,96,12,35,95,5.8
9404,75,26,41,110,14.8
10073,69,28,41,95,32.0
418,0,35,40,100,45.5
20878,84,58,38,85,43.1
19440,81,54,41,105,46.8
12490,6,36,41,105,7.5
21741,3,62,38,95,16.0
715,95,60,43,110,47.6
28703,75,55,52,75,41.9
16003,0,46,35,105,37.3
21296,42,60,35,110,45.1
17448,3,50,35,85,36.0
1303,100,65,55,80,40.8
15249,96,42,35,115,6.6
20570,39,58,41,85,41.3
11481,66,32,41,100,38.2
84,25,25,30,100,4.9
6160,21,18,38,95,13.5
10746,63,30,41,100,36.6
18367,30,52,41,95,43.5
27060,20,37,52,80,0.4
16659,93,46,38,95,37.1
12742,42,36,41,105,47.1
16167,24,46,35,85,44.1
2138,66,41,43,105,46.9
24105,76,68,35,85,42.1
19402,78,54,35,90,39.5
25942,80,22,52,70,44.6
22753,45,64,38,115,7.2
5088,72,14,38,90,9.4
22863,60,64,41,105,44.8
6613,87,18,35,85,7.5
2703,32,46,43,100,46.4
8582,60,24,41,95,27.9
24081,70,68,41,105,44.8
29344,30,64,48,70,26.6
1803,83,48,43,105,47.0
28012,0,49,48,70,13.1
12434,0,36,35,105,46.9
27475,90,40,48,85,46.4
2447,46,32,43,100,45.9
7278,78,20,41,85,22.6
9546,96,26,41,85,26.8
3403,36,10,35,100,5.9
12377,93,34,38,100,11.3
23560,60,66,35,90,43.2
16308,42,46,41,90,46.2
29441,70,64,48,75,40.1
6586,81,18,41,90,16.9
27500,100,40,48,90,46.3
7036,45,20,35,100,6.8
2726,38,50,43,100,45.8
22524,12,64,41,90,19.9
16244,33,46,41,85,45.1
20937,93,58,35,100,39.9
18630,69,52,35,115,10.5
24446,61,71,35,110,44.2
8451,42,24,38,105,10.9
2056,79,44,43,105,46.4
21628,90,60,35,90,40.2
3473,45,10,38,100,7.7
4899,45,14,38,90,10.1
4872,42,14,35,95,6.5
9320,63,26,41,110,19.4
2632,30,32,43,100,48.2
26862,45,34,48,80,47.2
1783,83,46,43,105,46.6
24629,85,71,41,115,16.4
23137,99,64,41,110,46.9
17892,66,50,35,100,41.1
16229,30,46,41,115,16.4
18123,99,50,35,100,9.7
19678,15,56,35,105,38.8
14112,36,40,35,100,42.8
9352,69,26,38,95,12.3
11298,42,32,35,95,10.7
812,85,75,50,90,39.4
10634,48,30,38,100,30.3
14721,21,42,35,100,46.4
21341,48,60,38,90,43.6
12989,78,36,38,115,9.2
28596,30,55,52,80,0.4
21905,27,62,35,110,40.6
23795,93,66,35,110,43.7
3981,15,12,41,85,24.8
19239,54,54,35,115,46.4
25897,60,22,52,85,1.3
21927,30,62,35,115,42.0
9355,69,26,38,110,8.2
9515,93,26,35,105,6.2
4474,87,12,35,100,6.0
1411,45,50,55,65,36.1
25049,25,13,48,75,41.0
28586,25,55,52,90,15.7
18447,42,52,38,110,47.1
2778,24,19,43,95,39.2
19202,48,54,38,105,46.6
22961,75,64,38,105,45.7
7951,72,22,41,90,23.4
9477,87,26,38,90,12.6
15347,6,44,41,115,16.4
10000,60,28,35,115,5.7
5553,36,16,38,105,8.7
18982,18,54,35,90,41.4
26689,75,31,52,85,1.3
4078,30,12,35,115,5.6
14334,66,40,41,90,43.8
3768,87,10,38,105,7.2
26358,45,28,48,80,46.7
1250,45,60,40,110,44.6
21979,36,62,41,95,39.7
16241,33,46,38,105,47.4
24444,61,71,35,100,43.5
21056,6,60,41,100,16.9
24243,94,68,38,110,45.7
18041,87,50,35,110,8.8
16282,39,46,38,100,46.6
8307,21,24,41,85,42.6
3417,36,10,41,100,10.9
23891,43,68,41,100,39.0
9494,90,26,35,105,6.2
20508,30,58,41,90,38.9
27161,65,37,48,75,45.8
2812,20,25,43,95,46.3
3673,75,10,35,85,6.8
12534,12,36,41,115,16.4
16358,51,46,35,95,42.2
29234,85,61,52,90,15.7
22503,9,64,41,90,16.8
12307,84,34,35,100,7.5
14397,75,40,41,90,42.4
13072,90,36,38,110,9.8
5503,30,16,35,100,6.7
29197,70,61,52,85,1.3
4601,3,14,35,105,6.9
13239,12,38,38,105,47.8
218,85,65,30,120,4.8
19544,96,54,41,100,45.2
19287,60,54,38,110,47.1
3777,87,10,41,115,16.4
15721,60,44,41,95,46.0
16533,75,46,38,95,41.3
20754,66,58,38,95,45.0
5564,39,16,35,90,7.7
5928,90,16,38,90,9.4
22396,96,62,38,115,45.8
6689,96,18,38,115,6.7
16798,12,48,35,90,42.7
5998,99,16,41,90,14.2
13779,90,38,35,110,6.4
18697,78,52,38,100,43.8
27150,60,37,48,80,46.8
20380,12,58,38,115,7.2
9712,18,28,38,110,6.8
7791,51,22,35,95,7.3
12576,18,36,41,115,16.4
18534,54,52,41,90,45.6
2100,62,34,43,105,44.4
20074,72,56,35,90,41.5
16372,51,46,41,95,46.6
8740,84,24,35,115,5.7
11769,6,34,38,105,48.4
26642,55,31,52,90,15.7
3152,0,10,35,105,6.1
23706,81,66,35,85,41.9
28188,70,49,52,80,44.6
14049,27,40,35,100,45.2
21637,90,60,38,100,44.4
8620,66,24,38,110,8.2
18656,72,52,38,105,45.2
12684,36,36,35,95,38.5
20168,84,56,38,105,44.9
8083,93,22,35,85,8.2
27976,90,46,48,70,44.5
29495,90,64,52,75,40.6
11904,24,34,41,115,16.4
6434,60,18,38,100,8.5
23133,99,64,41,90,44.6
21397,57,60,35,90,43.7
23513,51,66,41,100,42.0
11979,36,34,38,105,43.7
16276,39,46,35,105,45.5
25696,85,19,48,70,39.4
16118,15,46,41,85,41.4
18798,93,52,35,115,7.5
16739,3,48,35,110,37.4
20271,99,56,38,95,42.0
17860,60,50,38,115,47.2
27864,40,46,52,80,0.4
16831,15,48,38,115,7.2
15498,30,44,35,100,45.6
4342,66,12,41,105,10.4
28428,65,52,52,80,42.9
2674,34,40,43,100,48.3
9537,96,26,35,110,5.5
25980,95,22,52,80,44.5
7601,24,22,35,90,9.8
10931,90,30,38,115,7.6
7549,15,22,38,110,6.8
19444,84,54,35,90,38.0
4362,69,12,41,100,11.0
11525,72,32,41,110,34.6
4461,84,12,38,105,7.2
306,35,50,40,100,46.0
27484,95,40,48,70,44.4
16908,27,48,35,115,47.5
16332,45,46,41,105,48.0
23837,99,66,35,110,42.8
20625,48,58,35,115,46.4
9369,72,26,35,110,6.4
2278,57,44,43,105,48.2
7259,75,20,41,95,16.2
23959,55,68,35,90,42.7
9348,69,26,35,110,6.4
17212,69,48,41,95,45.8
12811,54,36,35,100,9.7
6574,81,18,35,100,6.0
11474,66,32,38,100,15.0
17674,33,50,41,95,45.0
26724,90,31,52,80,46.9
3613,66,10,35,100,5.9
9364,72,26,35,85,9.5
6360,48,18,41,115,16.4
22073,51,62,35,110,45.5
12278,78,34,41,95,37.4
3617,66,10,38,85,9.8
5147,81,14,35,105,5.3
13999,18,40,41,95,46.6
23412,39,66,35,85,40.7
18666,75,52,35,85,38.9
28351,35,52,48,85,39.4
19285,60,54,38,100,45.8
9626,6,28,38,100,47.2
1780,80,46,43,105,46.9
5582,39,16,41,110,15.3
16607,84,46,41,115,16.4
9372,72,26,38,90,13.8
18439,42,52,35,105,46.0
29255,95,61,52,75,41.9
25993,100,22,52,85,44.3
5593,42,16,38,95,9.7
6809,12,20,38,85,34.1
15068,69,42,41,85,43.8
18819,96,52,35,115,7.4
28154,55,49,52,90,15.7
15418,18,44,38,85,44.3
14789,30,42,38,90,45.8
12234,72,34,41,85,39.5
13070,90,36,38,100,13.2
20034,66,56,35,100,43.6
24328,43,71,38,115,7.2
3992,18,12,35,105,6.1
22403,96,62,41,115,47.5
10745,63,30,41,95,36.9
10789,69,30,41,105,33.6
17241,75,48,35,100,12.9
21033,3,60,41,90,14.5
20950,93,58,41,95,45.4
25244,0,16,48,90,14.8
3192,6,10,35,95,6.5
11848,18,34,35,115,46.4
25212,90,13,52,80,40.5
4065,27,12,41,85,20.8
25607,45,19,52,75,46.2
23727,84,66,35,85,41.7
4075,30,12,35,100,6.0
12405,96,34,41,100,31.1
8219,9,24,38,100,42.6
2945,22,47,43,95,43.0
1437,30,45,55,65,34.6
3512,51,10,38,85,10.4
28916,60,58,48,90,42.6
5207,90,14,35,90,6.4
571,65,60,38,110,46.7
28632,45,55,52,80,0.4
11344,48,32,35,115,6.6
26910,65,34,48,80,46.4
21960,33,62,41,105,38.7
15949,93,44,38,115,11.5
740,100,35,50,80,45.8
18724,81,52,41,95,45.4
15250,96,42,38,85,33.6
1589,90,49,43,110,47.2
733,100,0,50,80,28.2
27330,30,40,48,80,44.7
28827,25,58,48,65,15.7
27532,10,43,48,70,32.9
12245,75,34,35,105,7.0
9162,42,26,38,90,28.4
23110,96,64,38,115,46.0
25424,75,16,48,90,36.5
13299,21,38,38,90,46.0
12276,78,34,41,85,38.4
24337,46,71,35,90,40.5
3159,0,10,38,105,8.7
8099,93,22,41,95,16.2
9866,39,28,41,110,15.3
24037,64,68,41,95,43.0
5033,63,14,41,95,13.3
12465,3,36,41,85,44.0
8323,24,24,38,95,33.7
20684,57,58,35,95,44.1
22597,24,64,35,105,37.8
1214,70,50,40,110,46.8
7590,21,22,38,105,14.7
17679,36,50,35,85,43.7
18711,81,52,35,100,37.8
5521,33,16,35,85,8.8
6110,15,18,35,90,9.1
7649,30,22,38,85,27.6
13554,57,38,38,105,40.6
19658,12,56,35,110,36.3
11747,3,34,38,100,47.4
20752,66,58,38,85,43.8
19085,30,54,41,115,16.4
22057,48,62,38,100,44.1
19485,90,54,35,85,36.9
11054,6,32,38,100,48.0
9511,93,26,35,85,8.9
10196,87,28,38,115,7.6
15681,54,44,41,105,47.7
19439,81,54,41,100,46.4
12909,66,36,41,100,42.2
12152,60,34,41,95,41.7
11419,57,32,41,105,40.9
24820,35,10,48,70,37.7
19086,33,54,35,85,43.3
29095,30,61,48,85,28.9
13912,6,40,38,115,7.2
18098,93,50,41,115,45.8
23111,96,64,41,85,44.0
21893,24,62,41,85,33.1
4689,15,14,38,90,12.6
6544,75,18,41,90,17.5
26159,65,25,52,75,46.5
17092,54,48,35,90,41.8
16942,30,48,41,110,15.3
17424,99,48,41,105,43.7
13483,48,38,35,100,12.3
15842,78,44,38,105,39.6
19348,69,54,38,100,45.1
20753,66,58,38,90,44.3
8264,15,24,38,115,7.2
8402,36,24,35,105,7.0
27349,35,40,52,85,1.3
8294,21,24,35,90,11.6
1528,100,41,43,110,42.5
21318,45,60,35,115,46.0
27050,15,37,52,90,15.7
27337,30,40,52,85,1.3
8076,90,22,41,85,23.0
9779,27,28,41,95,44.6
254,60,50,40,90,45.5
20854,81,58,35,105,42.7
8560,57,24,41,90,31.5
16065,9,46,35,100,43.6
24145,79,68,41,110,46.0
7450,0,22,41,105,7.5
10006,60,28,38,110,9.7
20843,78,58,41,85,44.6
10371,9,30,41,115,16.4
15339,6,44,38,110,6.8
19842,39,56,35,85,43.3
1518,100,5,45,90,17.5
753,100,20,50,90,40.5
20910,87,58,41,105,46.7
12750,45,36,35,110,8.8
7665,33,22,35,95,8.0
26085,35,25,52,65,46.2
21667,93,60,41,110,47.0
1443,25,30,55,65,44.2
2996,16,20,43,95,43.0
19120,36,54,38,115,7.2
14057,27,40,38,105,47.8
4216,48,12,41,105,10.5
8159,0,24,38,115,7.2
19116,36,54,38,95,44.6
3644,69,10,38,115,5.8
10942,93,30,35,100,6.8
11595,84,32,35,110,6.4
27810,20,46,48,80,37.5
16534,75,46,38,100,41.5
17076,51,48,35,115,45.5
613,75,70,43,105,44.4
15650,51,44,38,90,44.1
20545,36,58,38,100,43.2
5837,78,16,35,90,7.1
18258,15,52,38,110,6.8
10254,96,28,38,90,12.6
13617,66,38,38,105,36.8
906,45,15,50,80,42.6
5528,33,16,38,85,14.0
4690,15,14,38,95,11.0
4417,78,12,38,95,8.2
20597,42,58,41,115,16.4
9351,69,26,38,90,14.3
20591,42,58,41,85,41.7
23862,40,68,38,95,39.7
25865,50,22,48,75,43.9
15181,87,42,35,90,11.1
17529,12,50,41,105,7.5
23969,55,68,38,105,43.5
3885,3,12,35,95,7.3
9811,33,28,35,115,6.6
12305,84,34,35,90,9.2
14043,24,40,41,105,7.5
24383,52,71,35,110,43.0
17102,54,48,38,105,46.5
11795,9,34,41,95,47.5
22948,72,64,41,110,46.4
18567,60,52,35,115,45.2
27687,75,43,48,65,44.1
27835,30,46,48,85,42.2
27773,5,46,48,75,23.1
19771,27,56,38,115,7.2
16334,45,46,41,115,16.4
13161,0,38,41,100,6.3
6167,21,18,41,95,32.5
24794,20,10,52,90,15.7
4757,24,14,38,115,7.2
20348,9,58,35,95,30.6
20068,69,56,41,95,45.9
17192,66,48,41,100,46.7
19886,45,56,35,95,44.6
19567,99,54,41,110,45.9
1560,95,51,43,110,47.1
21872,21,62,41,85,30.8
24982,100,10,52,70,39.1
21451,63,60,38,115,47.2
2298,55,51,43,105,47.6
7646,30,22,35,105,7.0
187,70,95,30,100,38.9
2018,70,54,43,105,47.5
7677,33,22,41,85,37.0
11088,12,32,35,95,44.4
11456,63,32,38,115,9.2
3153,0,10,35,110,5.5
15611,45,44,38,105,46.7
9033,24,26,35,110,7.2
2752,20,15,43,95,33.1
21329,45,60,41,100,43.4
2713,32,48,43,100,45.5
11441,60,32,41,110,39.7
15232,93,42,38,100,29.4
3654,72,10,35,95,5.8
17238,75,48,35,85,36.4
5613,45,16,38,90,10.7
22617,27,64,35,100,39.3
28792,10,58,48,70,13.4
5394,12,16,41,115,16.4
18024,84,50,38,95,41.5
12784,48,36,41,105,46.1
16233,33,46,35,100,45.7
23892,43,68,41,105,39.1
5831,75,16,41,95,13.9
1726,83,40,43,105,44.4
1176,95,85,40,115,43.8
8001,81,22,35,95,6.6
23490,48,66,41,90,40.3
27733,90,43,52,85,47.5
10758,66,30,38,90,22.4
3660,72,10,38,90,8.7
563,65,20,38,110,7.4
11912,27,34,38,85,43.8
11625,87,32,41,85,35.1
7425,99,20,41,85,19.6
25320,30,16,52,80,0.4
27765,0,46,52,65,11.0
3944,9,12,41,110,15.3
2249,59,34,43,105,45.0
4370,72,12,35,105,5.3
28129,45,49,52,85,1.3
22614,27,64,35,85,38.6
25744,0,22,48,70,46.5
26784,10,34,52,80,0.4
17759,45,50,41,100,46.7
27126,50,37,48,80,46.9
28715,80,55,52,75,42.3
3835,96,10,41,90,12.4
18784,90,52,38,115,43.3
23019,84,64,35,115,44.9
9221,51,26,35,105,7.0
21085,12,60,35,105,31.7
2341,52,38,43,100,47.2
10913,87,30,41,95,29.3
18356,30,52,35,110,46.2
12274,78,34,38,110,9.8
24142,79,68,41,95,44.5
1493,0,20,55,55,44.0
196,80,90,30,100,40.9
17965,75,50,38,115,45.0
22643,30,64,38,90,38.1
21986,39,62,35,95,43.0
5485,27,16,35,115,5.7
18799,93,52,38,85,40.6
28981,85,58,52,85,1.3
5700,57,16,38,105,8.0
7237,72,20,41,90,20.4
7166,63,20,38,85,13.4
21206,27,60,41,115,16.4
23036,87,64,35,95,42.3
5975,96,16,38,115,6.7
26550,20,31,48,80,47.1
9695,15,28,41,95,47.1
5251,96,14,35,100,6.0
20001,60,56,38,110,47.1
19378,72,54,41,110,47.6
16230,33,46,35,85,43.8
17515,12,50,35,105,42.2
6735,0,20,41,100,6.3
5208,90,14,35,95,5.8
28839,30,58,48,65,29.7
7295,81,20,38,100,8.5
19787,30,56,38,90,42.4
1749,87,42,43,105,44.7
28527,5,55,48,65,11.2
26591,35,31,52,75,46.8
27043,15,37,48,85,3.4
19476,87,54,38,110,44.4
21556,78,60,38,115,46.8
478,65,15,45,100,25.3
20727,63,58,35,100,44.5
14847,39,42,35,100,43.3
21370,51,60,41,95,44.0
24056,67,68,41,85,42.4
5972,96,16,38,100,7.7
18444,42,52,38,95,45.5
17524,12,50,38,115,7.2
19971,57,56,35,100,44.7
22104,54,62,41,90,43.2
17909,66,50,41,115,16.4
3683,75,10,38,100,7.7
5684,54,16,41,95,15.6
24406,55,71,38,85,40.7
19955,54,56,38,90,44.6
6311,42,18,38,115,7.2
2871,30,34,43,95,47.8
2120,60,38,43,105,46.9
12087,51,34,41,85,43.2
1761,89,43,43,105,45.0
21945,33,62,35,100,42.3
16431,60,46,38,110,45.6
25159,70,13,48,85,35.1
2616,30,29,43,100,47.1
15391,15,44,35,90,44.8
22242,75,62,35,115,45.4
9155,42,26,35,90,9.8
12915,69,36,35,95,9.5
7167,63,20,38,90,11.4
22488,9,64,35,85,25.5
203,80,90,25,100,4.0
25885,55,22,52,85,1.3
920,40,35,50,80,46.9
19072,30,54,38,85,42.7
10185,87,28,35,95,7.3
16378,54,46,35,90,40.8
22377,93,62,41,90,44.8
9176,45,26,35,90,9.2
18752,87,52,35,95,35.8
15530,33,44,41,85,45.5
6180,24,18,38,90,15.9
3618,66,10,38,90,8.7
7123,57,20,35,115,5.7
5691,57,16,35,95,6.6
5114,75,14,38,115,6.7
9630,6,28,41,85,47.1
7310,84,20,35,105,6.2
1261,40,55,40,110,45.7
12247,75,34,35,115,6.6
29238,90,61,48,80,43.3
2840,28,29,43,95,46.9
28023,5,49,48,65,18.0
1329,90,55,55,75,42.4
20548,36,58,38,115,7.2
2576,48,57,43,100,44.7
15024,63,42,38,110,42.6
11217,30,32,35,110,8.8
1644,91,41,43,110,44.1
724,100,45,43,110,44.6
24861,50,10,52,65,41.1
9401,75,26,41,95,25.7
26653,60,31,52,85,1.3
9661,12,28,35,100,40.7
1939,70,38,43,105,45.5
16757,6,48,35,95,40.4
28373,45,52,48,75,40.9
8711,78,24,41,110,12.8
27723,90,43,48,65,43.9
524,65,35,40,100,39.1
24928,80,10,48,70,34.5
8343,27,24,38,90,32.7
19744,24,56,38,85,40.2
11652,90,32,41,115,15.1
806,85,45,50,90,47.6
9257,54,26,41,110,15.3
23210,9,66,38,90,19.0
8419,39,24,35,85,10.7
23164,3,66,35,105,15.2
5614,45,16,38,95,9.7
21876,21,62,41,105,7.5
8864,0,26,35,105,45.4
26748,100,31,52,80,46.4
13588,63,38,35,100,9.0
23331,27,66,35,100,37.9
3769,87,10,38,110,6.5
24964,95,10,48,70,33.8
894,55,60,50,85,39.5
16077,9,46,41,90,38.6
